product_id|model|label|description|category_id|brand|image|status
1000267|D series|lubrificateur pour air comprimé|Taille MICRO, MINI, MIDI, MAXI Raccord M5, M7, G 1/4, G 1/8, G 1/2, G 2/4, G 3/8, G1, QS4, QS6, livrable également avec filetage NPT Pression 1 ... 16 bars Débit 200 ... 9 000 l/min Plaques taraudées sans plaques taraudées avec plaques taraudées Lubrificateur proportionnel direct Cuvette en plastique avec cuve de protection métallique.|70206|festo|1541250749605-1546543d-5104-4559-87dd-4a85ecb80688|DONE
1000268|Parker Hannifin France SAS|bouchon rond / mâle / en nylon|Bouchons reniflards IP65Homologation IP65. Résistance au lavage au jet d'eau. Baffle anti-débordement. Matériau anticorrosion. Elément filtrant 10 microns. Option pressurisé. Montage 1 seul perçage, collerette 6 trous et à visser.|70448|Parker|1541250753292-2bf54da4-7cb7-4d1f-a930-9be19b74eacb|DONE
1000269|Parker Hannifin France SAS|joint racleur / circulaire / en élastomère / pour pompe|Joints destinés aux applications hydrauliques (Stationnaire & Mobile) pour actionneurs, pompes & brides.|70474|Parker|1541250757362-362588fa-b2e1-4e48-a798-2af40ece59bf|DONE
1000270|Parker Hannifin France SAS|joint torique / circulaire / en PTFE / haute température|Joints usinés à base PTFE et Polymère destinés aux applications à hautes exigences (résistance chimique, très haute température, Cryogénie, faible friction…)|70474|Parker|1541250761016-2cc6ab09-9713-4145-9b9c-8fc08b6a3ff7|DONE
1000271|P5600|joint circulaire / en polyuréthane|Matériau polyuréthane pour application avec acides et alimentaires.|70474|Parker|1541250764568-a8640677-7843-4bf9-9bbe-10a8cd58408b|DONE
1000272|Parker Hannifin France SAS|joint torique / circulaire / en PTFE / haute température|Joints usinés à base PTFE et Polymère destinés aux applications à hautes exigences (résistance chimique, très haute température, Cryogénie, faible friction…)|70475|Parker|1541250768420-1e94fb46-5534-4b87-abfb-2cab73ee892d|DONE
1000273|DHTG|plateau diviseur entraîné par moteur / pour machine-outil|Diamètre du plateau rotatif 65, 90, 140, 220 mm Couple 2,1 ... 58,9 Nm Nombre d'indexation 2 … 24.|80419|festo|1541250772228-ed0e1a8c-834c-44e8-a864-e3a723de5f7a|DONE
1000274|P5RS series|table rotative horizontale|Tables rotatives P5RS. Tailles 16, 20, 25 et 32 mm, angle de rotation de 0 à 190°.Les tables rotatives permettent une rotation rapide et précise de pièces montées sur le plateau. Un réglage de la rotation est possible grâce aux butées fins de course qui assurent précision et répétabilité. Chaque fin de course est réglable même lorsque la table rotative est sous pression. Des amortisseurs hydrauliques sont disponibles en option pour des applications avec des cadences et des inerties plus élevées. Un ou deux capteurs peuvent être montés pour contrôler les positions.|80420|Parker|1541250776434-c87d798a-7e51-4468-888a-bcc63db4cec5|DONE
1000275|CLR|cylindre de serrage point-zero carré|Diamètre Course 10 ... 50 mm Force/Couple 51 ... 1 682 N Angle d’oscillation 90° Détection de position Amortissement fixe.|80428|festo|1541250780522-ced2fac3-8301-488b-8ff8-17b2177b8a60|DONE
1000276|CTP1-E series|HMI à écran tactile / à montage VESA / 800 x 480 / 1024 x 768|Ecran tactile TFT-LCD › Système de refroidissement sans ventilateur › 32 bit 600 Mhz ou processeur Cortex-A8 1 Ghz › Horloge intégrée (RTC) › Communication directe via le port de programmation M3 › Protocole Modbus RS485 (drivers pour M3 et em4) › Protocole Modbus TCP/IP (drivers pour M3 et em4) › Serveur VNC intégré › Fonctions supplémentaires dans le logiciel de programmation Crouzet Touch Soft (e-mail, base de données de recettes, sécurité renforcée) › Certification CE, homologation cULus|80431|crouzet|1541250784384-96eca7cc-bb9a-4c49-a9b7-c33381de907b|DONE
1000277|CT1 series|HMI à écran tactile / à montage VESA / 800 x 480 / 480 x 272|Ecran tactile TFT-LCD › Système de refroidissement sans ventilateur › Processeur Cortex-A8 32 bit 600 Mhz › Horloge temps réel (RTC) › Communication directe via le port de programmation M3 (driver dédié pour SLin/SLout) › Protocole Modbus RS485 (drivers dédiés pour M3 et em4) › Certification CE|80431|crouzet|1541250787968-83a5990d-5a1c-4627-8a20-9cdf9b5d6c6a|DONE
1000278|LDI35 CF series|régulateur de température à affichage numérique / programmable|Carlo Gavazzi offre une gamme complète d'indicateurs de tableaux numériques (ampèremètres, voltmètres, fréquencemètres, régulateurs de température, tachymètres et débimètres) pour les clients intégrateurs, tableautiers, l'instrumentation et maintenance. Couvrant tout type d'entrées, nos indicateurs de tableaux numériques sont adaptés à tous vos besoins d'affichage.|90422|CARLO GAVAZZI|1541250791745-5ba50bb3-1b95-487f-a223-9cb03aad1810|DONE
1000279|CTH 46 - CTD 43 / 46|régulateur de température numérique / programmable / de refroidissement / de chauffage|CTH 46 - Fonction chaud froid - Affichage de la mesure et de la consigne CTD 43 - Fonction chaud ou froid - Affichage de la mesure - Visualisation de l'écart mesure - Consigne par LED - 1 alarme configurable CTD 46 - Fonction chaud ou froid - Affichage de la mesure et de la consigne - 1 alarme configurable|90422|crouzet|1541250796634-481d708f-f954-423c-aee7-e58785186f27|DONE
1000280|MIC 48|régulateur de température numérique / avec contrôle à distance / de refroidissement / de chauffage|Fonction chaud et / ou froid 2 alarmes indépendantes Détection de rupture de charge 2 e point de consigne sélectionnable à distance Réglage manuel / automatique de la puissance Option communication série RS 485 / MODBUS - J.BUS.|90422|crouzet|1541250800944-7fe0790e-d72b-433d-9e19-dcaef49eccc0|DONE
1000036|M8, 1 - 4 mm|capteur de proximité inductif / cylindrique / analogique|Carlo Gavazzi offre une large gamme de capteurs inductifs utilisés pour détecter les métaux et les objets.Ces capteurs sont principalement utilisés dans l'emballage et les machines plastiques, sur les chaînes de montage et les convoyeurs.Ils sont disponibles dans différents modèles avec sorties numériques et analogiques (SCR, transistor).Carlo Gavazzi propose des capteurs inductifs dans des boîtiers cylindriques (de 4mm à 30 mm) avec une distance de détection standard ou augmentée et en boîtier plat.|10311|CARLO GAVAZZI|1541250670350-3a137b72-aa5a-4580-8991-aa5372b0bf7a|DONE
1000037|SDBT|capteur de proximité reed / cylindrique / IP68 / IP65|Tension 10 ... 30 V CC Longueur de câble 0,3 et 5 m Connecteur M12 Electrique Sans contact PNP, NPN Caractéristiques spécifiques: Résistant aux champs de soudure|10311|festo|1541250674304-b509f367-fbbc-4734-b2e7-09eb288a4dee|DONE
1000038|SMT-8M-A|capteur de proximité reed / rectangulaire / IP65 / IP69|Tension 5 ... 30 V CC Longueur du câble 0,1 ... 30 m Connecteur M8, M12 Electrique Sans contact PNP, NPN Caractéristiques spécifiques: Conception courte Conforme ATEX Résistance à la corrosion et aux acides en option|10311|festo|1541250678197-2c110d1b-113d-4316-8ab6-5bb0ee07ebd8|DONE
1000039|SMTO-8E|capteur de proximité reed / cylindrique M12 / IP65 / IP67|Tension d'alimentation 0 … 10 V CC, 230 V CA Connecteur M8,M12 Electrique Sans contact PNP, NPN LED de l'état de commutation Caractéristiques spécifiques: Connecteur intégré au boîtier Une variante résistant aux champs de soudure est possible|10311|festo|1541250681855-db5dd342-c6c9-4217-aa90-6acef88fbf51|DONE
1000040|SME, SMT|capteur de proximité reed / rectangulaire / IP68 / IP65|* Tension 24 V CC * Connecteur M8, M12 * Electrique * Avec contact reed.|10311|festo|1541250685632-f8b0268d-761c-4969-98aa-cb92c57a3f2f|DONE
1000041|SMEO-4|capteur de proximité reed / cylindrique / IP67 / analogique|Tension d'alimentation 12 ... 250 V CC, 12 ... 250 V CA Longueur de câble 2,5, 5 m Câble avec 2/3 fils Electrique Avec contact Reed Sans contact PNP, NPN|10311|festo|1541250689247-1b484696-dbbd-4f44-86c4-94da265a5d9b|DONE
1000042|BFL series|barrière immatérielle de sécurité / multifaisceau / type barrage|La série BFL est une barrière infra-rouge pour le contrôle de porte d'ascenseur. Si l'un des faisceaux de la barrière est coupé, la porte reste ouverte ou est forcée de s'ouvrir. Le profilé plastique PC-ABC et ses 4 sorties font de cette barrière l'un des systèmes les plus complets du marché.|10313|CARLO GAVAZZI|1541250693030-40d491b1-84d2-430c-a06c-21d30ad78a90|DONE
1000043|CARLO GAVAZZI|barrière immatérielle de sécurité / multifaisceau / type barrage / IP65|La série BFL est une barrière infra-rouge pour le contrôle de porte d'ascenseur. Si l'un des faisceaux de la barrière est coupé, la porte reste ouverte ou est forcée de s'ouvrir. Le profilé plastique PC-ABC et ses 4 sorties font de cette barrière l'un des systèmes les plus complets du marché.|10313|CARLO GAVAZZI|1541250696644-914fb249-c4c5-43ef-ab98-7633c42c3371|DONE
1000044|CARLO GAVAZZI|détecteur photoélectrique à réflexion directe / rectangulaire / infrarouge|Carlo Gavazzi propose une large gamme de détecteurs photoélectriques pouvant être utilisés dans le domaine de l' emballage, les portes automatiques ou tout autre application industrielle. Nos capteurs sont disponibles en fonction directe objet, suppression d'arrière-plan, reflex, reflex polarisée, barrage et reconnaissance de couleurs. Nous proposons également une gamme de détecteurs fibre optique, préconisés dans les applications où un capteur conventionnel ne peut être utilisé (environnement étroit, température, atmosphère).|10314|CARLO GAVAZZI|1541250700170-87e0f583-80ad-4f53-a39c-22e400c34657|DONE
1000045|M18|détecteur photoélectrique à réflexion directe / cylindrique / infrarouge|Carlo Gavazzi propose une large gamme de détecteurs photoélectriques pouvant être utilisés dans le domaine de l' emballage, les portes automatiques ou tout autre application industrielle. Nos capteurs sont disponibles en fonction directe objet, suppression d'arrière-plan, reflex, reflex polarisée, barrage et reconnaissance de couleurs. Nous proposons également une gamme de détecteurs fibre optique, préconisés dans les applications où un capteur conventionnel ne peut être utilisé (environnement étroit, température, atmosphère).|10314|CARLO GAVAZZI|1541250704188-3a528414-f3e2-4128-b894-c1e0475b60da|DONE
1000046|3 - 30 mm|fourche optique|Carlo Gavazzi propose une large gamme de détecteurs photoélectriques pouvant être utilisés dans le domaine de l' emballage, les portes automatiques ou tout autre application industrielle. Nos capteurs sont disponibles en fonction directe objet, suppression d'arrière-plan, reflex, reflex polarisée, barrage et reconnaissance de couleurs. Nous proposons également une gamme de détecteurs fibre optique, préconisés dans les applications où un capteur conventionnel ne peut être utilisé (environnement étroit, température, atmosphère).|10315|CARLO GAVAZZI|1541250707829-55bafa36-3851-492a-9d01-7c3f3d8e9c7a|DONE
1000047|0125 x 61 x 26 mm, 6 mm # PD12CNC0xBPM1T series|capteur de couleur photoélectrique|Carlo Gavazzi propose une large gamme de détecteurs photoélectriques pouvant être utilisés dans le domaine de l' emballage, les portes automatiques ou tout autre application industrielle. Nos capteurs sont disponibles en fonction directe objet, suppression d'arrière-plan, reflex, reflex polarisée, barrage et reconnaissance de couleurs. Nous proposons également une gamme de détecteurs fibre optique, préconisés dans les applications où un capteur conventionnel ne peut être utilisé (environnement étroit, température, atmosphère).|10316|CARLO GAVAZZI|1541250711748-5600b9e5-64ce-4fc0-b6d8-df4d86807d43|DONE
1000048|30 - 35 mm|capteur magnétique antidéflagrant|Carlo Gavazzi offre une gamme complète de détecteurs magnétiques à utiliser en application de détection de proximité. Ils sont utilisés conjointement avec un aimant magnétique : lorsque le détecteur approche l'aimant, sa sortie change d'état. Ces détecteurs ont une distance de détection plus grande que d'autres capteurs de proximité. De plus, la sortie est un contact mécanique. Grande variété de boîtiers rectangulaires ou cylindriques. Des magnétiques et aimants codés sont disponibles pour une utilisation en application de sécurité. Les détecteurs magnétiques sont fréquemment utilisés dans le domaine des ascenseurs, ouverture de portes, détection de niveau et contrôle d'accès.|10319|CARLO GAVAZZI|1541250715242-6e8687d9-484a-4cc1-a263-69c5a15d7798|DONE
1000049|SOE4|tête de capteur à fibre optique|Fréquence de commutation jusqu'à 8000 Hz Version avec afficheur LED, sortie TOR et analogique Paramétrage via apprentissage.|10319|festo|1541250718707-d037693e-e72f-4c12-b05a-225f38051645|DONE
1000050|IcountPD|détecteur de particules / pour fluide hydraulique / pour applications hydrauliques|Dtecteurs de particules Icount PD Dtecteur de particules pour l'analyse en ligne de la pollution des fluides hydrauliques. Mesure de teneur en eau en option. Affichage digital ou LED. Pression maximum : 420 bar. Une solution conomique pour prolonger la dure de vie du fluide et du systme.|10320|Parker|1541250722657-6567d09d-a17d-467e-bfeb-fc02d1fe55b1|DONE
1000051|icount PDR|détecteur de particules / robuste / pour liquide|Détecteur de particules icount PDR - version robusteDétecteur de particules pour l'analyse en ligne de la pollution des fluides dans les environnements agressifs.|10320|Parker|1541250726346-69a73657-ffc4-4ac9-9235-d487cfa0f3c6|DONE
1000052|89750183|capteur de lumière|Branchement direct, sans convertisseur, sur entrée analogique Solution économique de contrôle de lumière Domaines d’utilisation : gestion de l’éclairage, économies d’énergie|10320|crouzet|1541250729833-f48445ff-308f-4a3e-83d7-0fba50275fa6|DONE
1000053|270 x 77 x 58 mm, 3 m # Guardian2|détecteur de mouvement / radar|GUARDIAN 2 est un détecteur destiné aux portes piétonnes coulissantes. Il combine une zone de détection de mouvement et une zone de détection de pré sence (sécurité). Le détecteur repose sur la technologie de caméra CMOS. La détection est basée sur le traitement dimages. La zone de mouvement réagit uniquement aux mouvements, tandis que la zone de présence réagit à la fois aux mouvements et à la présence dun objet ou dune personne. La zone de mouvement peut être occultée dans les trois sens (avant, gauche et droite) afin de ne pas détecter des objets indésirables. La zone de présence est mémorisée dans le détecteur grâce à la reconnaissance de cibles placées dans louverture durant la phase de configuration - il s'adaptera à la forme d'une porte coulissante cintrée ou droite. Par ailleurs, la zone de présence sadapte au cadre environnant pour fonctionner dans différentes conditions météorologiques. Le détecteur est doté de sorties séparées pour les zones de mouvement et de présence ainsi que dune entrée test qui permet de contrôler le fonctionnement du détecteur à chaque cycle douverture de la porte.|10320|CARLO GAVAZZI|1541250733516-288786bd-6d4c-4d55-b725-f89189e297a2|DONE
1000054|24.125 GHz|détecteur de mouvement / radar|Le radar de mouvement Motion Radar Sensors (RAD) de Carlo Gavazzi utilise la bande de fréquence K-band (24.125GHz) et peut être utilisé pour l'ouverture de tout type de portes industrielles (portes coulissantes, portes rapides, etc.), pour applications commerciales et piétonnières. Deux modèles sont disponibles : bidirectionnel (détection du mouvement vers le radar ou provenant du radar) ou uni et bi-directionnel (détection du mouvement vers et/ou s'éloignant du capteur).|10320|CARLO GAVAZZI|1541250737048-d7668d5a-3509-4023-8c33-96730b3329ae|DONE
1000055|.|détecteur de mouvement / infrarouge passif / mural|Détecteurs de mouvement et de présence Ces détecteurs sensibles au rayonnement infrarouge, détectent le passage et la présence de personnes et commandent en automatique un éclairage.|10320|hager|1541250740787-03a47579-81ce-49f5-b74a-59d0a010a1ad|DONE
